 11 7190.859600 5.530E-29 3.526E-02.03070.265 3032.69000.44-.022240          2 0 0          0 0 0 13  8  6       12  9  3      4442336032297122 9    27.0   25.0
 11 7190.884300 2.034E-29 1.042E+00.08840.371 3784.67940.63-.008200          2 2 0          0 2 0  6  3  3        6  2  4      4442636032287122 7    13.0   13.0
 11 7190.899900 3.750E-26 5.804E-02.09720.456 1742.30560.72-.009160          2 1 0          0 1 0  3  1  2        2  2  1      4542236065257122 7    21.0   15.0
 11 7190.947400 1.656E-28 3.520E-02.03070.265 3032.68970.44-.022080          2 0 0          0 0 0 13  8  5       12  9  4      4442336032297122 9    81.0   75.0
 11 7191.034800 3.600E-29 1.932E-04.06770.352 2180.64280.61-.004512          1 3 0          0 1 0  8  3  6        7  0  7      4442336032257122 7    51.0   45.0
 11 7191.120000 9.083E-29 3.015E-02.05160.298 3072.72590.51-.023600          0 1 2          0 1 0 10  2  9       10  3  8      4442336032287122 7    63.0   63.0
 11 7191.156800 1.480E-24 1.534E+01.07580.307 1907.45020.71-.010800          1 1 1          0 1 0  3  3  0        3  3  1      454623606725 322 7     7.0    7.0
 11 7191.224100 2.267E-29 2.266E-01.02940.315 3752.57670.55-.018000          0 5 0          0 1 0  9  9  0        9  8  1      1442334232287122 8    57.0   57.0
 11 7191.232000 7.350E-26 2.694E-02.06820.281 1690.66360.470.006404          1 2 0          0 0 0 11  5  6       11  2  9      4542236065287122 8    69.0   69.0
 11 7191.557400 6.370E-25 3.269E+00.09980.460 1693.64990.72-.009120          1 1 1          0 1 0  2  1  2        2  1  1      454623606725 322 7     5.0    5.0
 11 7191.673900 1.170E-26 6.924E-04.08140.333 1050.15760.57-.011980          2 0 0          0 0 0  9  2  8        8  3  5      4542236065287122 8    19.0   17.0
 11 7191.812600 2.130E-25 9.510E-01.09900.456 1664.96460.72-.003860          2 1 0          0 1 0  2  1  1        2  0  2      4542236067257122 7     5.0    5.0
 11 7191.850800 1.264E-29 2.109E-03.07290.298 2705.09620.51-.011712          1 3 0          0 1 0 10  3  7       10  0 10      4442336032287122 8    21.0   21.0
 11 7191.881400 3.034E-27 2.817E-03.07360.281 1899.00750.47-.022840          2 0 0          0 0 0 12  3 10       11  4  7      4442236033297122 8    75.0   69.0
 11 7191.943800 2.970E-26 4.081E-02.01620.265 1962.50620.44-.021720          1 0 1          0 0 0 11  5  7       12  3 10      454223606530712210    69.0   75.0
